date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-03-11,10.666666666666666,11.875,7.9375,13.295081967213115,4.107142857142857,8.906976744186046,6.666666666666667,6.75,0.0,8.84375,11.983739837398375,-1.8,8.666666666666666,10.867469879518072,10.105882352941176,11.58108108108108,18.57777777777778,13.430232558139535,14.963636363636363,9.764705882352942,6.2,7.066666666666666,6.866666666666666,8.458333333333334,14.375,19.804878048780488,7.875,10.666666666666666,7.545454545454546,6.363636363636363,7.5,15.074074074074074,6.661290322580645,10.968421052631578,6.4,10.39080459770115,18.473684210526315,11.96774193548387,9.40625,7.333333333333333,11.0,6.666666666666667,10.313253012048193,19.217877094972067,16.363636363636363,4.769230769230769,11.008849557522124,6.735294117647059,10.525,6.3478260869565215,6.25
2020-03-12,14.210526315789474,15.75,7.5625,16.950819672131146,4.071428571428571,10.022222222222222,7.888888888888889,9.75,-4.0,10.625,14.252032520325203,-0.8,12.548387096774194,9.174418604651162,10.152941176470588,5.986486486486487,12.44,6.1477272727272725,14.654545454545454,12.588235294117647,11.48,5.866666666666666,8.454545454545455,5.986301369863014,15.10344827586207,12.602409638554217,8.666666666666666,9.0,7.7272727272727275,7.7272727272727275,6.5,15.407407407407407,9.67741935483871,12.442105263157895,9.066666666666666,13.873563218390805,20.74576271186441,9.5,11.076923076923077,8.666666666666666,11.886363636363637,4.388888888888889,9.035294117647059,19.03314917127072,18.434782608695652,6.076923076923077,11.689655172413794,5.117647058823529,14.487179487179487,5.414285714285715,5.894736842105263
2020-03-13,8.095238095238095,6.375,2.125,5.809523809523809,0.4642857142857143,-4.717391304347826,-0.8888888888888888,7.25,-12.0,7.2153846153846155,8.550387596899224,-3.2,5.96969696969697,12.068965517241379,9.174418604651162,13.564102564102564,7.846153846153846,8.11111111111111,9.724137931034482,-6.294117647058823,4.72,-3.6666666666666665,-2.7560975609756095,7.445945945945946,5.919354838709677,16.942528735632184,-4.178571428571429,3.323529411764706,4.636363636363637,-1.5454545454545454,2.090909090909091,3.3333333333333335,1.3387096774193548,7.3578947368421055,3.125,4.534090909090909,5.868852459016393,1.0,6.092307692307692,1.1666666666666667,9.318181818181818,3.35,6.8023255813953485,7.785340314136126,10.333333333333334,-3.3076923076923075,7.892561983471074,-0.9117647058823529,11.25,3.788732394366197,-0.5
2020-03-14,7.0344827586206895,6.5,0.06666666666666667,-2.80327868852459,-10.196428571428571,-7.369565217391305,-5.111111111111111,1.5,-28.0,3.640625,6.483870967741935,-7.2,-1.6774193548387097,1.4482758620689655,-2.2093023255813953,-2.776315789473684,-4.369565217391305,-0.6590909090909091,3.1964285714285716,0.7647058823529411,-2.52,-7.6,-2.962025316455696,3.507042253521127,6.05,1.8837209302325582,-18.88,-15.833333333333334,-2.3333333333333335,-1.4545454545454546,-2.090909090909091,1.4444444444444444,1.7419354838709677,6.117021276595745,0.4666666666666667,-5.1395348837209305,-0.6949152542372882,-9.612903225806452,-0.24615384615384617,-3.3333333333333335,7.568181818181818,-21.7,5.583333333333333,5.248648648648649,4.44,-4.769230769230769,2.330508474576271,-12.142857142857142,2.230769230769231,2.3857142857142857,-8.15
2020-03-15,-1.690909090909091,8.25,6.133333333333334,2.1186440677966103,-13.857142857142858,-9.340909090909092,-10.88888888888889,-5.25,-35.0,2.225806451612903,-0.08403361344537816,-8.0,3.3636363636363638,5.407407407407407,-0.34523809523809523,3.566666666666667,2.4390243902439024,-1.825,3.660377358490566,7.117647058823529,-8.64,-12.928571428571429,0.75,5.5,4.6,8.253164556962025,-15.263157894736842,-6.7,-4.2727272727272725,-2.6363636363636362,-10.181818181818182,0.2962962962962963,-0.25806451612903225,-1.1318681318681318,-5.285714285714286,-1.8313253012048192,3.018181818181818,-3.103448275862069,1.0634920634920635,-9.833333333333334,8.119047619047619,-7.588235294117647,-1.65,3.9714285714285715,13.11111111111111,-5.538461538461538,-6.779816513761468,-2.588235294117647,-0.02702702702702703,0.7611940298507462,-6.375
2020-03-16,1.719298245614035,3.375,1.8125,-3.7419354838709675,-9.678571428571429,-3.5348837209302326,-4.444444444444445,1.75,-31.0,0.9206349206349206,-0.43548387096774194,-9.8,6.833333333333333,-0.5061728395061729,-0.6941176470588235,-0.352112676056338,-0.4782608695652174,-2.4,3.1818181818181817,-3.6470588235294117,-1.92,-8.333333333333334,-11.162162162162161,0.8382352941176471,5.053571428571429,4.048780487804878,-7.136363636363637,1.6666666666666667,0.0,1.0,-5.818181818181818,1.8888888888888888,-0.04838709677419355,2.202127659574468,-6.6,-10.873563218390805,5.083333333333333,1.5,4.296875,-6.333333333333333,2.840909090909091,-8.0,1.2530120481927711,3.189189189189189,5.809523809523809,-7.0,-3.008771929824561,-7.088235294117647,3.3846153846153846,-3.1791044776119404,-0.3684210526315789
2020-03-17,-5.894736842105263,-6.875,-5.6875,-7.548387096774194,-19.964285714285715,-22.181818181818183,-26.333333333333332,-15.5,-40.0,-5.140625,-7.782258064516129,-17.2,-1.3548387096774193,-22.30952380952381,-18.435294117647057,-20.90909090909091,-3.74468085106383,-15.113636363636363,-11.12280701754386,-22.764705882352942,-18.16,-31.8,-27.026315789473685,-12.506849315068493,-0.42105263157894735,-1.2048192771084338,-18.217391304347824,-12.147058823529411,-7.545454545454546,-20.545454545454547,-25.227272727272727,-4.666666666666667,-22.919354838709676,-9.16842105263158,-9.4375,-20.885057471264368,-2.9672131147540983,-18.3125,-23.765625,-30.833333333333332,-6.340909090909091,-6.777777777777778,-6.761904761904762,-1.9398907103825136,-2.727272727272727,-24.307692307692307,-7.655172413793103,-23.714285714285715,-0.9473684210526315,-11.823529411764707,-7.3
2020-03-18,-9.10344827586207,-14.0,-20.875,-6.442622950819672,-24.107142857142858,-27.155555555555555,-25.22222222222222,-21.25,-45.0,-11.484375,-10.392,-22.0,-10.0,-30.714285714285715,-25.41176470588235,-33.717948717948715,-7.551020408163265,-16.7,-13.192982456140351,-23.294117647058822,-21.72,-29.666666666666668,-31.714285714285715,-34.97260273972603,-2.625,-3.2738095238095237,-28.24,-16.857142857142858,-20.181818181818183,-20.818181818181817,-28.59090909090909,-11.148148148148149,-25.5,-17.936842105263157,-17.8125,-25.06896551724138,-3.3275862068965516,-20.40625,-28.338461538461537,-27.666666666666668,-15.522727272727273,-14.88888888888889,-8.51764705882353,-4.366120218579235,-15.782608695652174,-31.384615384615383,-16.50862068965517,-23.147058823529413,-15.025,-33.17142857142857,-14.2
2020-03-19,-14.169491525423728,-26.444444444444443,-23.4375,-12.225806451612904,-26.285714285714285,-43.404761904761905,-31.88888888888889,-24.5,-46.0,-16.0,-12.912,-25.0,-9.40625,-33.09090909090909,-25.93103448275862,-39.94805194805195,-16.274509803921568,-22.955555555555556,-16.596491228070175,-32.470588235294116,-22.6,-39.733333333333334,-31.736842105263158,-41.71232876712329,-9.383333333333333,-14.702380952380953,-29.44,-32.583333333333336,-30.0,-31.09090909090909,-33.90909090909091,-21.464285714285715,-29.838709677419356,-19.410526315789475,-25.75,-27.701149425287355,-12.39344262295082,-22.46875,-28.923076923076923,-36.333333333333336,-18.755555555555556,-28.45,-9.604651162790697,-11.112903225806452,-24.625,-36.76923076923077,-18.18487394957983,-26.529411764705884,-19.153846153846153,-39.4,-28.7
2020-03-20,-24.90625,-26.625,-25.25,-19.6,-37.267857142857146,-41.63636363636363,-30.88888888888889,-24.0,-50.0,-22.953846153846154,-19.046511627906977,-32.2,-14.8125,-29.844444444444445,-28.943181818181817,-38.31707317073171,-21.358490566037737,-24.7,-26.389830508474578,-37.88235294117647,-25.6,-34.333333333333336,-41.1025641025641,-39.25,-20.07936507936508,-15.989010989010989,-34.10344827586207,-33.43589743589744,-36.30769230769231,-32.72727272727273,-33.04545454545455,-26.379310344827587,-33.403225806451616,-21.50526315789474,-42.23529411764706,-30.943181818181817,-19.365079365079364,-26.08823529411765,-36.03076923076923,-32.5,-21.456521739130434,-24.44,-20.78409090909091,-23.15897435897436,-26.833333333333332,-43.15384615384615,-23.139344262295083,-27.735294117647058,-28.348837209302324,-42.708333333333336,-40.61904761904762
